[0.040s][info][class,load] java.lang.Object source: shared objects file
[0.264s][info][class,load] java.util.stream.Nodes$EmptyNode$OfDouble source: shared objects file
[0.264s][info][class,load] java.util.stream.AbstractSpinedBuffer source: shared objects file
[0.265s][info][class,load] java.util.stream.SpinedBuffer source: shared objects file
[0.265s][info][class,load] java.util.stream.Node$Builder source: shared objects file
[0.265s][info][class,load] java.util.stream.Nodes$SpinedNodeBuilder source: shared objects file
[0.266s][info][class,load] java.util.ResourceBundle$Control source: shared objects file
[0.267s][info][class,load] java.util.ResourceBundle$Control$$Lambda/0x80000001e source: shared objects file
[0.267s][info][class,load] java.util.ResourceBundle$CacheKey source: jrt:/java.base
[0.267s][info][class,load] java.util.ResourceBundle$CacheKeyReference source: jrt:/java.base
[0.268s][info][class,load] java.util.ResourceBundle$KeyElementReference source: jrt:/java.base
[0.268s][info][class,load] java.util.ResourceBundle$Control$$Lambda/0x80000001d source: shared objects file
[0.269s][info][class,load] sun.util.resources.Bundles source: shared objects file
[0.269s][info][class,load] sun.util.resources.Bundles$1 source: shared objects file
[0.271s][info][class,load] java.util.PropertyResourceBundle source: jrt:/java.base
[0.271s][info][class,load] sun.util.PropertyResourceBundleCharset source: jrt:/java.base
[0.272s][info][class,load] sun.util.PropertyResourceBundleCharset$PropertiesFileDecoder source: jrt:/java.base
[0.291s][info][class,load] java.util.ResourceBundle$BundleReference source: jrt:/java.base
[0.295s][info][class,load] java.text.Format source: shared objects file
[0.295s][info][class,load] java.text.MessageFormat source: jrt:/java.base
[0.295s][info][class,load] java.util.Locale$Category source: shared objects file
[0.296s][info][class,load] java.text.StringBufFactory source: shared objects file
[0.296s][info][class,load] java.text.Format$StringBuf source: shared objects file
[0.296s][info][class,load] java.text.StringBufFactory$StringBuilderImpl source: shared objects file
[0.296s][info][class,load] java.text.FieldPosition source: shared objects file
[0.296s][info][class,load] java.math.BigInteger source: shared objects file
[0.298s][info][class,load] java.math.BigDecimal source: jrt:/java.base
[0.302s][info][class,load] java.util.concurrent.Future source: shared objects file
[0.302s][info][class,load] java.util.concurrent.ForkJoinTask source: shared objects file
[0.303s][info][class,load] java.util.concurrent.RecursiveTask source: jrt:/java.base
[0.303s][info][class,load] java.math.BigInteger$RecursiveOp source: jrt:/java.base
[0.303s][info][class,load] java.util.concurrent.ForkJoinTask$Aux source: shared objects file
[0.303s][info][class,load] java.util.concurrent.ScheduledExecutorService source: shared objects file
[0.303s][info][class,load] java.util.concurrent.ForkJoinPool source: shared objects file
[0.303s][info][class,load] java.util.concurrent.ForkJoinPool$ForkJoinWorkerThreadFactory source: shared objects file
[0.303s][info][class,load] java.util.concurrent.CountDownLatch source: shared objects file
[0.303s][info][class,load] java.util.function.Predicate source: shared objects file
[0.303s][info][class,load] java.util.concurrent.DelayScheduler source: shared objects file
[0.303s][info][class,load] java.util.concurrent.ForkJoinPool$WorkQueue source: shared objects file
[0.303s][info][class,load] jdk.internal.access.JavaUtilConcurrentFJPAccess source: shared objects file
[0.303s][info][class,load] java.util.concurrent.ForkJoinPool$1 source: shared objects file
[0.303s][info][class,load] java.util.concurrent.ForkJoinPool$DefaultForkJoinWorkerThreadFactory source: shared objects file
[0.304s][info][class,load] java.math.BigInteger$RecursiveOp$RecursiveSquare source: jrt:/java.base
[0.339s][info][class,load] jdk.internal.math.FormattedFPDecimal source: jrt:/java.base
[0.339s][info][class,load] jdk.internal.math.ToDecimal source: shared objects file
[0.340s][info][class,load] jdk.internal.math.DoubleToDecimal source: shared objects file
[0.340s][info][class,load] jdk.internal.math.MathUtils source: shared objects file
[0.341s][info][class,load] com.mysql.cj.conf.url.SingleConnectionUrl source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.343s][info][class,load] java.lang.invoke.LambdaForm$MH/0x000000008604c000 source: __JVM_LookupDefineClass__
[0.343s][info][class,load] java.lang.invoke.BoundMethodHandle$Species_LLL source: shared objects file
[0.346s][info][class,load] java.lang.invoke.LambdaForm$MH/0x000000008604c400 source: __JVM_LookupDefineClass__
[0.347s][info][class,load] java.util.Collections$UnmodifiableMap$UnmodifiableEntrySet source: jrt:/java.base
[0.347s][info][class,load] java.util.Collections$UnmodifiableMap$UnmodifiableEntrySet$UnmodifiableEntrySetSpliterator source: jrt:/java.base
[0.347s][info][class,load] java.util.HashMap$EntrySpliterator source: jrt:/java.base
[0.349s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x000000008604c800 source: __JVM_LookupDefineClass__
[0.349s][info][class,load] java.lang.invoke.DirectMethodHandle$Special source: jrt:/java.base
[0.351s][info][class,load] com.mysql.cj.conf.ConnectionUrl$$Lambda/0x0000000086048300 source: com.mysql.cj.conf.ConnectionUrl
[0.352s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x000000008604cc00 source: __JVM_LookupDefineClass__
[0.353s][info][class,load] java.util.Collections$UnmodifiableMap$UnmodifiableEntrySet$$Lambda/0x000000008600f220 source: java.util.Collections
[0.354s][info][class,load] java.util.Collections$UnmodifiableMap$UnmodifiableEntrySet$UnmodifiableEntry source: jrt:/java.base
[0.355s][info][class,load] com.mysql.cj.conf.ConnectionUrl$$Lambda/0x0000000086048540 source: com.mysql.cj.conf.ConnectionUrl
[0.356s][info][class,load] java.util.ArrayList$ArrayListSpliterator source: shared objects file
[0.357s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x000000008604d000 source: __JVM_LookupDefineClass__
[0.358s][info][class,load] com.mysql.cj.conf.ConnectionUrl$$Lambda/0x0000000086048780 source: com.mysql.cj.conf.ConnectionUrl
[0.360s][info][class,load] com.mysql.cj.conf.ConnectionUrl$$Lambda/0x00000000860489d0 source: com.mysql.cj.conf.ConnectionUrl
[0.360s][info][class,load] java.util.stream.ForEachOps source: shared objects file
[0.360s][info][class,load] java.util.stream.ForEachOps$ForEachOp source: shared objects file
[0.360s][info][class,load] java.util.stream.ForEachOps$ForEachOp$OfRef source: shared objects file
[0.361s][info][class,load] com.mysql.cj.conf.ConnectionUrl$$Lambda/0x0000000086048c10 source: com.mysql.cj.conf.ConnectionUrl
[0.363s][info][class,load] com.mysql.cj.jdbc.NonRegisteringDriver$1 source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.363s][info][class,load] java.lang.NoSuchFieldError source: jrt:/java.base
[0.367s][info][class,load] com.mysql.cj.MysqlConnection source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.368s][info][class,load] com.mysql.cj.TransactionEventHandler source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.368s][info][class,load] com.mysql.cj.jdbc.JdbcConnection source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.369s][info][class,load] com.mysql.cj.Session$SessionEventListener source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.370s][info][class,load] com.mysql.cj.jdbc.ConnectionImpl source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.370s][info][class,load] com.mysql.cj.exceptions.ExceptionInterceptor source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.371s][info][class,load] com.mysql.cj.jdbc.IterateBlock source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.371s][info][class,load] com.mysql.cj.jdbc.ConnectionImpl$1 source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.372s][info][class,load] com.mysql.cj.protocol.ProtocolEntityFactory source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.373s][info][class,load] java.security.Guard source: jrt:/java.base
[0.373s][info][class,load] java.security.Permission source: jrt:/java.base
[0.373s][info][class,load] java.security.BasicPermission source: jrt:/java.base
[0.373s][info][class,load] java.sql.SQLPermission source: jrt:/java.sql
[0.374s][info][class,load] com.mysql.cj.jdbc.ConnectionImpl$4 source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.375s][info][class,load] com.mysql.cj.jdbc.ConnectionImpl$3 source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.376s][info][class,load] com.mysql.cj.exceptions.CJCommunicationsException source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.377s][info][class,load] com.mysql.cj.jdbc.ConnectionImpl$5 source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.378s][info][class,load] java.sql.Blob source: jrt:/java.sql
[0.378s][info][class,load] java.sql.Clob source: jrt:/java.sql
[0.378s][info][class,load] java.lang.foreign.MemorySegment$Scope source: jrt:/java.base
[0.379s][info][class,load] jdk.internal.foreign.MemorySessionImpl source: jrt:/java.base
[0.379s][info][class,load] java.sql.NClob source: jrt:/java.sql
[0.379s][info][class,load] java.sql.SQLXML source: jrt:/java.sql
[0.379s][info][class,load] java.sql.SQLClientInfoException source: jrt:/java.sql
[0.380s][info][class,load] java.sql.Savepoint source: jrt:/java.sql
[0.380s][info][class,load] java.sql.Statement source: jrt:/java.sql
[0.381s][info][class,load] java.sql.PreparedStatement source: jrt:/java.sql
[0.382s][info][class,load] java.sql.CallableStatement source: jrt:/java.sql
[0.383s][info][class,load] java.sql.DatabaseMetaData source: jrt:/java.sql
[0.388s][info][class,load] com.mysql.cj.Query source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.388s][info][class,load] com.mysql.cj.jdbc.JdbcStatement source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.390s][info][class,load] com.mysql.cj.jdbc.JdbcPreparedStatement source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.393s][info][class,load] com.mysql.cj.jdbc.StatementImpl source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.393s][info][class,load] com.mysql.cj.jdbc.ClientPreparedStatement source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.395s][info][class,load] com.mysql.cj.jdbc.ServerPreparedStatement source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.398s][info][class,load] com.mysql.cj.protocol.ProtocolEntity source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.398s][info][class,load] com.mysql.cj.protocol.ColumnDefinition source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.398s][info][class,load] com.mysql.cj.jdbc.result.CachedResultSetMetaData source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.399s][info][class,load] com.mysql.cj.jdbc.ConnectionImpl$2 source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.400s][info][class,load] com.mysql.cj.Session source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.401s][info][class,load] java.lang.reflect.InvocationHandler source: jrt:/java.base
[0.402s][info][class,load] com.mysql.cj.jdbc.ConnectionImpl$6 source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.405s][info][class,load] com.mysql.cj.log.Log source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.405s][info][class,load] com.mysql.cj.log.StandardLogger source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.406s][info][class,load] java.util.random.RandomGenerator source: shared objects file
[0.406s][info][class,load] java.util.Random source: shared objects file
[0.408s][info][class,load] com.mysql.cj.conf.HostInfo$$Lambda/0x0000000086052158 source: com.mysql.cj.conf.HostInfo
[0.411s][info][class,load] com.mysql.cj.conf.DefaultPropertySet source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.411s][info][class,load] com.mysql.cj.jdbc.JdbcPropertySetImpl source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.412s][info][class,load] com.mysql.cj.conf.PropertyDefinition source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.412s][info][class,load] com.mysql.cj.conf.RuntimeProperty source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.414s][info][class,load] com.mysql.cj.conf.PropertyDefinitions source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.415s][info][class,load] com.mysql.cj.conf.PropertyDefinitions$DatabaseTerm source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.416s][info][class,load] com.mysql.cj.conf.PropertyDefinitions$SslMode source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.416s][info][class,load] com.mysql.cj.conf.PropertyDefinitions$ZeroDatetimeBehavior source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.417s][info][class,load] com.mysql.cj.conf.PropertyDefinitions$XdevapiSslMode source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.418s][info][class,load] com.mysql.cj.conf.PropertyDefinitions$AuthMech source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.419s][info][class,load] com.mysql.cj.conf.PropertyDefinitions$Compression source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.422s][info][class,load] com.mysql.cj.conf.AbstractPropertyDefinition source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.422s][info][class,load] com.mysql.cj.conf.StringPropertyDefinition source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.425s][info][class,load] com.mysql.cj.conf.BooleanPropertyDefinition source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.427s][info][class,load] com.mysql.cj.conf.EnumPropertyDefinition source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.430s][info][class,load] com.mysql.cj.conf.IntegerPropertyDefinition source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.435s][info][class,load] com.mysql.cj.conf.MemorySizePropertyDefinition source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.437s][info][class,load] java.util.Date source: shared objects file
[0.437s][info][class,load] java.text.AttributedCharacterIterator$Attribute source: shared objects file
[0.437s][info][class,load] java.text.Format$Field source: shared objects file
[0.437s][info][class,load] java.text.MessageFormat$Field source: jrt:/java.base
[0.440s][info][class,load] com.mysql.cj.CacheAdapterFactory source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.440s][info][class,load] com.mysql.cj.util.PerVmServerConfigCacheFactory source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.441s][info][class,load] com.mysql.cj.PerConnectionLRUFactory source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.443s][info][class,load] com.mysql.cj.conf.LongPropertyDefinition source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.446s][info][class,load] java.util.Collections$UnmodifiableCollection$1 source: shared objects file
[0.447s][info][class,load] com.mysql.cj.conf.AbstractRuntimeProperty source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.447s][info][class,load] com.mysql.cj.conf.StringProperty source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.448s][info][class,load] com.mysql.cj.exceptions.PropertyNotModifiableException source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.449s][info][class,load] com.mysql.cj.conf.BooleanProperty source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.451s][info][class,load] com.mysql.cj.conf.IntegerProperty source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.451s][info][class,load] com.mysql.cj.conf.MemorySizeProperty source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.452s][info][class,load] com.mysql.cj.conf.LongProperty source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.453s][info][class,load] com.mysql.cj.conf.EnumProperty source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.455s][info][class,load] java.util.HashMap$KeyIterator source: shared objects file
[0.456s][info][class,load] com.mysql.cj.conf.BooleanPropertyDefinition$AllowableValues source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.457s][info][class,load] java.util.concurrent.ConcurrentHashMap$KeyIterator source: shared objects file
[0.458s][info][class,load] com.mysql.cj.jdbc.result.ResultSetFactory source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.459s][info][class,load] com.mysql.cj.exceptions.CJOperationNotSupportedException source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.463s][info][class,load] java.sql.ResultSet source: jrt:/java.sql
[0.464s][info][class,load] com.mysql.cj.protocol.ResultsetRowsOwner source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.465s][info][class,load] com.mysql.cj.protocol.Resultset source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.466s][info][class,load] com.mysql.cj.jdbc.result.ResultSetInternalMethods source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.467s][info][class,load] com.mysql.cj.WarningListener source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.469s][info][class,load] com.mysql.cj.protocol.a.result.NativeResultset source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.469s][info][class,load] com.mysql.cj.jdbc.result.ResultSetImpl source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.471s][info][class,load] com.mysql.cj.jdbc.result.UpdatableResultSet source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.472s][info][class,load] com.mysql.cj.protocol.Resultset$Type source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.473s][info][class,load] com.mysql.cj.protocol.Resultset$Concurrency source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.476s][info][class,load] com.mysql.cj.CoreSession source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.476s][info][class,load] com.mysql.cj.NativeSession source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.476s][info][class,load] com.mysql.cj.DataStoreMetadata source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.477s][info][class,load] com.mysql.cj.protocol.SocketConnection source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.478s][info][class,load] com.mysql.cj.protocol.Protocol source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.479s][info][class,load] com.mysql.cj.protocol.Message source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.480s][info][class,load] com.mysql.cj.exceptions.OperationCancelledException source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.481s][info][class,load] com.mysql.cj.exceptions.ConnectionIsClosedException source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.482s][info][class,load] com.mysql.cj.result.ValueFactory source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.484s][info][class,load] com.mysql.cj.log.NullLogger source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.486s][info][class,load] com.mysql.cj.log.LogFactory source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.488s][info][class,load] java.lang.invoke.LambdaForm$MH/0x000000008604d400 source: __JVM_LookupDefineClass__
[0.493s][info][class,load] com.mysql.cj.jdbc.DatabaseMetaData source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.495s][info][class,load] com.mysql.cj.jdbc.DatabaseMetaDataUsingInfoSchema source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.497s][info][class,load] com.mysql.cj.result.RowList source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.497s][info][class,load] com.mysql.cj.protocol.ResultsetRows source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.499s][info][class,load] com.mysql.cj.result.Row source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.500s][info][class,load] com.mysql.cj.jdbc.DatabaseMetaData$IteratorWithCleanup source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.501s][info][class,load] com.mysql.cj.jdbc.DatabaseMetaData$SingleStringIterator source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.502s][info][class,load] com.mysql.cj.jdbc.DatabaseMetaData$StringListIterator source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.505s][info][class,load] java.util.AbstractSequentialList source: jrt:/java.base
[0.505s][info][class,load] java.util.LinkedList source: jrt:/java.base
[0.506s][info][class,load] java.util.LinkedList$LLSpliterator source: jrt:/java.base
[0.507s][info][class,load] com.mysql.cj.interceptors.QueryInterceptor source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.508s][info][class,load] com.mysql.cj.NoSubInterceptorWrapper source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.510s][info][class,load] com.mysql.cj.jdbc.ConnectionImpl$$Lambda/0x000000008605ed38 source: com.mysql.cj.jdbc.ConnectionImpl
[0.511s][info][class,load] java.util.stream.Collectors$$Lambda/0x0000000086010670 source: java.util.stream.Collectors
[0.512s][info][class,load] java.util.stream.Collectors$$Lambda/0x0000000086010898 source: java.util.stream.Collectors
[0.513s][info][class,load] java.util.stream.Collectors$$Lambda/0x0000000086010ad0 source: java.util.stream.Collectors
[0.513s][info][class,load] java.util.stream.Collectors$$Lambda/0x800000042 source: shared objects file
[0.516s][info][class,load] com.mysql.cj.protocol.AbstractSocketConnection source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.516s][info][class,load] com.mysql.cj.protocol.a.NativeSocketConnection source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.518s][info][class,load] com.mysql.cj.protocol.SocketMetadata source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.518s][info][class,load] com.mysql.cj.protocol.SocketFactory source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.519s][info][class,load] com.mysql.cj.protocol.FullReadInputStream source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.520s][info][class,load] com.mysql.cj.protocol.ReadAheadInputStream source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.521s][info][class,load] com.mysql.cj.protocol.PacketSentTimeHolder source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.522s][info][class,load] com.mysql.cj.protocol.StandardSocketFactory source: file:/C:/Users/jorge/AADMySQL/mysql/lib/mysql-connector-java-8.0.30.jar
[0.522s][info][class,load] java.net.UnknownHostException source: jrt:/java.base
[0.522s][info][class,load] java.net.SocketException source: jrt:/java.base
[0.522s][info][class,load] java.net.SocketAddress source: jrt:/java.base
[0.522s][info][class,load] java.net.InetSocketAddress source: jrt:/java.base
[0.523s][info][class,load] java.net.InetAddress source: shared objects file
[0.524s][info][class,load] jdk.internal.access.JavaNetInetAddressAccess source: shared objects file
[0.524s][info][class,load] java.net.InetAddress$1 source: shared objects file
[0.524s][info][class,load] jdk.internal.util.Exceptions source: shared objects file
[0.524s][info][class,load] sun.security.util.SecurityProperties source: shared objects file
[0.525s][info][class,load] java.security.Security source: shared objects file
[0.525s][info][class,load] java.security.Security$1 source: shared objects file
[0.525s][info][class,load] java.security.Security$SecPropLoader source: shared objects file
[0.525s][info][class,load] java.nio.file.FileSystems source: shared objects file
[0.525s][info][class,load] java.nio.file.FileSystems$DefaultFileSystemHolder source: shared objects file
[0.525s][info][class,load] java.security.Security$SecPropLoader$LoadingMode source: shared objects file
[0.525s][info][class,load] sun.nio.fs.WindowsLinkSupport source: shared objects file
[0.527s][info][class,load] java.nio.file.attribute.FileAttribute source: shared objects file
[0.527s][info][class,load] sun.nio.fs.WindowsSecurityDescriptor source: shared objects file
[0.527s][info][class,load] sun.nio.fs.WindowsChannelFactory source: shared objects file
[0.527s][info][class,load] sun.nio.fs.WindowsChannelFactory$1 source: shared objects file
[0.527s][info][class,load] sun.nio.fs.WindowsChannelFactory$Flags source: shared objects file
[0.527s][info][class,load] java.util.Collections$EmptyIterator source: shared objects file
[0.528s][info][class,load] java.nio.channels.Channel source: shared objects file
[0.528s][info][class,load] java.nio.channels.InterruptibleChannel source: shared objects file
[0.528s][info][class,load] java.nio.channels.spi.AbstractInterruptibleChannel source: shared objects file
[0.528s][info][class,load] java.nio.channels.ReadableByteChannel source: shared objects file
[0.528s][info][class,load] java.nio.channels.WritableByteChannel source: shared objects file
[0.528s][info][class,load] java.nio.channels.ByteChannel source: shared objects file
[0.528s][info][class,load] java.nio.channels.SeekableByteChannel source: shared objects file
[0.528s][info][class,load] java.nio.channels.GatheringByteChannel source: shared objects file
[0.528s][info][class,load] java.nio.channels.ScatteringByteChannel source: shared objects file
[0.529s][info][class,load] java.nio.channels.FileChannel source: shared objects file
[0.529s][info][class,load] sun.nio.ch.FileChannelImpl source: shared objects file
[0.529s][info][class,load] sun.nio.ch.NativeDispatcher source: shared objects file
[0.529s][info][class,load] sun.nio.ch.FileDispatcher source: shared objects file
[0.529s][info][class,load] sun.nio.ch.FileDispatcherImpl source: shared objects file
[0.529s][info][class,load] sun.nio.ch.IOUtil source: shared objects file
[0.531s][info][class,load] sun.nio.ch.Interruptible source: shared objects file
[0.531s][info][class,load] java.nio.channels.spi.AbstractInterruptibleChannel$1 source: shared objects file
[0.531s][info][class,load] sun.nio.ch.NativeThreadSet source: shared objects file
[0.531s][info][class,load] sun.nio.ch.FileChannelImpl$Closer source: shared objects file
